a01,e01,e02,e06_sum,e07,Savings diversification,g02_1,g02,Land Acquired,g10,f_ed,m_ed,combined_ed,Input in economic activity,Input on use of generated income,Autonomy in personal decisions in household,Year
5120,0,0,-0.236235418,-1.120578168,-0.493815326,-0.50771711,-0.565634136,0.062197505,-0.540857195,0.253629251,0.648186894,0.539303336,0.930271042,0.895122396,-0.465398638,1
5121,1,1,-0.221592869,0.693330638,-0.493815326,0.467303632,0.506537522,-0.074555435,0.016410871,1.277402799,0.648186894,1.023712776,0.026718333,0.039470649,-0.300585865,1
5126,1,1,-0.156366969,1.056112399,-0.493815326,0.925367068,1.832853574,0.872947077,0.241461436,0.594887101,0.141070547,0.377833523,0.930271042,0.895122396,0.35866523,1
5130,1,1,0.088363269,1.056112399,0.934376058,-0.671311195,-0.780068468,0.042661371,-0.510238071,-1.111402145,-0.619603973,-0.913924982,0.930271042,0.895122396,0.564681198,1
5135,0,0,-0.236235418,-1.120578168,-0.493815326,0.568731965,0.98305826,0.360123553,0.622669536,0.594887101,0.141070547,0.377833523,0.930271042,0.895122396,1.1827291,1
5141,0,0,-0.236235418,-1.120578168,-0.493815326,-0.592786034,-0.684764321,0.042661371,-0.602095444,-0.428886447,-0.619603973,-0.590985356,0.930271042,0.895122396,-0.671414606,1
5146,1,1,-0.202490998,1.056112399,0.934376058,0.735597931,-0.065287362,-1.178347021,-0.568414407,-2.817691391,-1.887394839,-2.528623114,-1.328610731,-2.09965872,-1.08344654,1
5147,1,1,-0.220128614,1.056112399,-0.493815326,0.310253311,1.364274849,1.214829427,-0.127499015,-1.111402145,-0.619603973,-0.913924982,-2.683939795,-0.816181099,-1.042243347,1
5158.1,1,0,-0.236235418,-1.120578168,-0.493815326,0.022327723,0.014132761,-0.015947032,-0.43369026,-0.428886447,0.141070547,-0.106575916,-0.876834376,-0.245746601,-1.289462508,1
5159,0,0,-0.236235418,-1.120578168,-0.493815326,0.09430912,-0.327373768,-0.543422657,-0.540857195,-0.770144296,-1.126720319,-1.075394795,-2.683939795,-2.527484594,-0.547805026,1
5167,0,0,-0.236235418,-1.120578168,-0.493815326,-0.180528942,-0.184417547,0.042661371,0.132763544,0.594887101,0.648186894,0.700773149,-0.876834376,-2.527484594,-0.671414606,1
5176,0,0,-0.236235418,-1.120578168,-0.493815326,2.757620813,2.666764864,-0.836464671,0.224620917,0.594887101,0.648186894,0.700773149,-1.479202849,-0.816181099,1.1827291,1
5178,0,0,-0.236235418,-1.120578168,-0.493815326,-0.671311195,-0.780068468,0.042661371,-0.678643256,-1.111402145,-1.887394839,-1.721274048,-0.876834376,-1.386615597,-1.598486459,1
5182,0,0,-0.236235418,-1.120578168,-0.493815326,-0.628776733,-0.71653237,0.057313472,-0.657209869,-0.087628598,-0.619603973,-0.429515543,0.930271042,0.324687898,-0.053366704,1
5183,1,1,0.014019055,-0.395014646,0.934376058,-0.213247758,0.562131608,1.009700017,-0.338770974,0.594887101,-0.619603973,-0.106575916,0.930271042,0.895122396,-0.053366704,1
5190.1,0,0,-0.236235418,-1.120578168,-0.493815326,-0.664767431,-0.772126456,0.042661371,-0.687828993,-1.793917844,-0.619603973,-1.236864609,0.930271042,0.895122396,-1.289462508,1
5192,0,0,-0.236235418,-1.120578168,-0.493815326,-0.573154744,-0.660938284,0.042661371,-0.586785882,-0.428886447,-0.619603973,-0.590985356,0.930271042,0.895122396,-1.90751041,1
5194,0,0,-0.236235418,-1.120578168,-0.493815326,-0.605873561,-0.700648345,0.042661371,-0.602095444,-1.111402145,0.394628721,-0.26804573,0.930271042,0.895122396,-0.671414606,1
5196.2,1,1,2.093261002,-0.757796407,0.934376058,-0.098731899,-0.78801048,-0.82181257,-0.693952818,0.253629251,0.141070547,0.21636371,0.930271042,0.895122396,-0.053366704,1
5202,0,0,-0.236235418,-1.120578168,-0.493815326,-0.664767431,-0.772126456,0.042661371,-0.648024131,-1.111402145,-1.887394839,-1.721274048,0.32790257,0.324687898,-0.053366704,1
5205,1,1,0.216352458,0.693330638,2.362567443,-0.632048614,-0.752271425,0.018241203,-0.464309384,-1.111402145,0.648186894,-0.106575916,-0.876834376,0.895122396,-0.671414606,1
5210,1,1,0.096549785,-0.757796407,-0.493815326,-0.645136141,-0.748300419,0.042661371,-0.648024131,-0.770144296,0.648186894,0.054893897,0.930271042,0.895122396,0.564681198,1
5213,1,1,0.242975274,0.693330638,2.362567443,-0.173985178,1.570767169,2.19163614,0.210842311,-0.087628598,0.141070547,0.054893897,0.930271042,0.895122396,0.299803526,1
5218,0,0,-0.236235418,-1.120578168,-0.493815326,-0.612417324,-0.390909866,0.433384056,-0.213232563,0.594887101,-0.112487626,0.21636371,0.930271042,0.895122396,0.564681198,1
5219,1,1,-0.07649852,0.693330638,-0.493815326,-0.582970389,-0.656967278,0.062197505,-0.620466919,1.277402799,-0.112487626,0.539303336,0.930271042,0.895122396,-0.053366704,1
5221,1,1,-0.23304068,0.693330638,-0.493815326,0.513109976,0.657435756,0.042661371,-0.295904199,1.277402799,-0.619603973,0.21636371,-0.876834376,0.895122396,-0.671414606,1
5222.1,1,1,-0.136399857,-0.395014646,-0.493815326,1.697531146,1.443694972,-0.758320134,-0.099941802,1.959918497,0.648186894,1.346652402,0.026718333,0.039470649,-0.877430574,1
5222.2,1,1,-0.169678377,-0.757796407,-0.493815326,1.697531146,-0.78801048,-3.503146998,-0.715386205,1.277402799,1.662419587,1.669592028,-0.876834376,-2.527484594,-0.671414606,1
5223,1,0,-0.236235418,-1.120578168,-0.493815326,0.742141694,-0.089113399,-1.217419289,-0.161180051,0.594887101,-0.619603973,-0.106575916,-0.876834376,-0.816181099,-1.289462508,1
5224,1,1,0.762120191,-0.757796407,-0.493815326,0.55891632,0.188857031,-0.60203106,-0.548511977,0.594887101,1.408861414,1.185182589,-2.683939795,-3.383136341,-2.278339151,1
5226.2,0,0,-0.236235418,-1.120578168,-0.493815326,-0.645136141,-0.486214013,0.365007586,-0.543306725,-0.087628598,-1.126720319,-0.752455169,0.930271042,0.895122396,0.255657247,1
5236,1,1,-0.184919939,1.056112399,2.362567443,-0.632048614,-0.732416394,0.042661371,-0.663333693,1.277402799,-0.619603973,0.21636371,0.026718333,-0.816181099,-0.465398638,1
5238,0,0,-0.236235418,-1.120578168,-0.493815326,0.768316747,0.967174235,0.042661371,0.745146034,-1.111402145,-1.887394839,-1.721274048,-1.479202849,-1.957050096,-1.78390083,1
5239,0,0,-0.236235418,-1.120578168,-0.493815326,-0.540435927,-0.097055411,0.687353802,0.092958682,-0.428886447,-1.887394839,-1.398334422,-0.876834376,0.039470649,-1.042243347,1
5247.1,1,0,-0.236235418,-1.120578168,-0.493815326,1.776056307,1.213376616,-1.158810886,4.615403372,1.618660648,1.408861414,1.669592028,-0.274465904,0.324687898,-0.795024186,1
5254,0,0,-0.236235418,-1.120578168,-0.493815326,0.604722663,0.768623928,0.042661371,4.113250343,0.594887101,-0.619603973,-0.106575916,0.930271042,0.324687898,0.935509939,1
5255.1,0,0,-0.236235418,-1.120578168,-0.493815326,-0.641864259,0.208712062,1.214829427,-0.412256872,1.277402799,-0.873162146,0.054893897,0.930271042,0.895122396,-2.525558312,1
5256,1,1,-0.212141769,1.056112399,-0.493815326,-0.259054102,0.22062508,0.6580496,0.264425779,-1.111402145,0.141070547,-0.429515543,0.930271042,0.324687898,0.564681198,1
5258.1,0,0,-0.236235418,-1.120578168,-0.493815326,-0.671311195,-0.780068468,0.042661371,-0.586785882,-1.111402145,0.141070547,-0.429515543,0.930271042,0.895122396,1.1827291,1
5261,1,1,0.083571162,1.056112399,0.934376058,-0.599329797,-0.692706333,0.042661371,-0.326523324,-0.087628598,-0.619603973,-0.429515543,0.930271042,0.324687898,1.1827291,1
5265,1,1,-0.202956897,1.056112399,-0.493815326,-0.46845453,-0.533866087,0.042661371,0.408335664,0.253629251,-1.126720319,-0.590985356,-0.274465904,0.895122396,-0.671414606,1
5267,0,0,-0.236235418,-1.120578168,-0.493815326,-0.658223668,-0.764184443,0.042661371,-0.663333693,-0.770144296,-1.887394839,-1.559804235,-0.876834376,-1.386615597,1.1827291,1
5274,1,1,-0.227915788,1.056112399,-0.493815326,-0.625504851,0.4271174,1.459031105,0.132763544,-0.087628598,0.141070547,0.054893897,0.930271042,0.552861697,-0.053366704,1
5278,1,1,-0.221260083,1.056112399,-0.493815326,-0.664767431,-0.772126456,0.042661371,-0.663333693,-1.111402145,-1.887394839,-1.721274048,0.026718333,-0.816181099,0.35866523,1
5289,1,1,0.128743426,1.056112399,2.362567443,-0.671311195,-0.780068468,0.042661371,-0.632714569,0.594887101,0.394628721,0.539303336,0.930271042,0.895122396,1.1827291,1
5291,1,1,0.828677231,-0.757796407,0.934376058,-0.44882324,-0.263837669,0.345471452,0.102144419,0.594887101,0.648186894,0.700773149,0.207428875,0.210600998,0.441071618,1
5309,1,1,-0.22292401,1.056112399,-0.493815326,0.061590303,0.49859551,0.52129666,0.001101308,-0.428886447,0.648186894,0.21636371,-0.274465904,-0.245746601,1.1827291,1
5310,1,1,-0.228248573,1.056112399,-0.493815326,-0.40956066,-0.462387977,0.042661371,-0.669457518,-0.428886447,0.648186894,0.21636371,0.930271042,-0.388355225,1.1827291,1
5312.1,0,0,-0.236235418,-1.120578168,-0.493815326,-0.088916254,-0.525924075,-0.514118456,-0.602095444,-1.111402145,-1.887394839,-1.721274048,-1.479202849,-1.386615597,-0.671414606,1
5314,0,0,-0.236235418,-1.120578168,-0.493815326,-0.618961088,-0.319431755,0.531064727,-0.496459465,-2.817691391,-1.887394839,-2.528623114,0.026718333,0.039470649,1.1827291,1
5326,1,1,-0.180327504,1.056112399,0.934376058,-0.272141629,-0.51004005,-0.221076442,-0.485742771,1.277402799,1.408861414,1.508122215,0.207428875,-0.4739204,1.1827291,1
5327,1,1,0.229663866,-0.757796407,-0.493815326,-0.200160232,0.014132761,0.316167251,-0.210170651,1.618660648,1.15530324,1.508122215,-0.425058022,-0.388355225,-0.053366704,1
5341,1,1,-0.209612601,1.056112399,-0.493815326,-0.677854958,-0.78801048,0.042661371,-0.693952818,-0.087628598,-1.887394839,-1.236864609,0.930271042,0.895122396,1.1827291,1
5342,1,1,-0.199629045,1.056112399,0.934376058,-0.632048614,-0.724474382,0.052429438,-0.418380697,-1.452659995,-1.887394839,-1.882743861,0.930271042,0.895122396,1.1827291,1
5352,1,1,-0.229579714,1.056112399,-0.493815326,0.434584815,0.562131608,0.042661371,-0.23466595,-0.087628598,-0.619603973,-0.429515543,-0.876834376,-0.816181099,1.1827291,1
5353,1,1,-0.189645489,1.056112399,-0.493815326,-0.160897651,-0.748300419,-0.680175597,-0.582193013,-0.087628598,-0.619603973,-0.429515543,0.026718333,0.039470649,-0.053366704,1
5354,1,1,-0.202956897,-0.757796407,-0.493815326,-0.677854958,-0.78801048,0.042661371,-0.657209869,-0.770144296,0.648186894,0.054893897,0.930271042,0.895122396,1.1827291,1
5366,1,1,0.237983496,1.056112399,0.934376058,-0.44882324,-0.033519313,0.628745399,-0.266816031,-0.087628598,0.141070547,0.054893897,0.207428875,-0.4739204,1.1827291,1
5369.1,1,1,-0.073523421,1.056112399,2.362567443,-0.461910767,-0.406793891,0.189182378,-0.540857195,-0.428886447,-0.619603973,-0.590985356,-0.876834376,-0.816181099,-0.053366704,1
5376,1,1,0.256286683,1.056112399,2.362567443,-0.344123026,0.212683068,0.775266406,0.18849035,1.277402799,1.662419587,1.669592028,0.026718333,0.039470649,1.1827291,1
5378,1,1,-0.136399857,1.056112399,-0.493815326,-0.658223668,-0.764184443,0.042661371,-0.678643256,0.594887101,1.15530324,1.023712776,-0.876834376,-0.816181099,1.1827291,1
5379,1,1,0.029992745,-0.757796407,-0.493815326,1.389974268,1.769317476,0.101269774,2.814998851,0.594887101,1.408861414,1.185182589,-0.425058022,-0.388355225,0.441071618,1
5382,1,1,0.495892029,-0.757796407,-0.493815326,-0.056197438,-0.208243583,-0.172236106,-0.011146341,-0.770144296,-0.619603973,-0.752455169,0.026718333,-0.816181099,1.1827291,1
5390,1,1,-0.173412227,1.056112399,0.934376058,0.284078258,0.11737892,-0.279684845,-0.09687989,-0.428886447,0.141070547,-0.106575916,0.026718333,-0.388355225,-0.053366704,1
5409,0,0,-0.236235418,-1.120578168,-0.493815326,-0.658223668,-0.684764321,0.140342042,-0.531671458,-0.087628598,-0.619603973,-0.429515543,0.930271042,0.895122396,1.1827291,1
5410,1,1,0.096549785,0.693330638,-0.493815326,0.964629649,1.126014481,-0.055019301,1.672905507,1.959918497,1.662419587,1.992531655,-0.274465904,-0.245746601,0.935509939,1
5413,0,0,-0.236235418,-1.120578168,-0.493815326,-0.579698507,-0.537837093,0.203834478,-0.181082482,-1.111402145,-0.366045799,-0.752455169,0.930271042,0.039470649,1.1827291,1
5416,0,0,-0.236235418,-1.120578168,-0.493815326,-0.664767431,-0.295605719,0.628745399,-0.142808577,-0.770144296,-0.619603973,-0.752455169,-0.876834376,-0.816181099,1.1827291,1
5430,1,1,0.475924916,1.056112399,2.362567443,0.107396647,-0.240011633,-0.455510053,-0.40919496,0.594887101,-0.619603973,-0.106575916,-0.876834376,-0.816181099,1.1827291,1
5435,1,1,0.109861193,-0.757796407,0.934376058,0.231728151,0.411233375,0.159878176,0.249116217,-0.770144296,-0.619603973,-0.752455169,0.930271042,0.039470649,0.688290778,1
5439,1,1,-0.196301193,1.056112399,0.934376058,0.022327723,-0.120881448,-0.182004173,-0.302028024,0.594887101,-0.619603973,-0.106575916,-0.425058022,-0.816181099,0.193852457,1
